#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         440   -0.427024   -0.425627 0.000162946
         441   -0.425119   -0.425626 0.000162581
         442   -0.427397    -0.42563 0.000162262
         443   -0.426039   -0.425631 0.000161899
         444   -0.427371   -0.425635 0.000161581
         445   -0.425353   -0.425634  0.00016122
         446   -0.426581   -0.425636 0.000160872
         447   -0.426864   -0.425639 0.000160536
         448   -0.427256   -0.425643 0.000160218
         449   -0.425392   -0.425642 0.000159862
         450   -0.427578   -0.425646 0.000159565
         451   -0.431454   -0.425659  0.00015973
         452   -0.426483   -0.425661 0.000159387
         453   -0.431214   -0.425673 0.000159505
         454   -0.428047   -0.425679  0.00015924
         455   -0.433946   -0.425697 0.000159923
         456   -0.425431   -0.425696 0.000159573
         457   -0.424353   -0.425693 0.000159251
         458   -0.429214   -0.425701 0.000159089
         459   -0.428238   -0.425707 0.000158838
         460   -0.423961   -0.425703 0.000158538
         461   -0.426111   -0.425704 0.000158197
         462   -0.431434   -0.425716  0.00015834
         463   -0.426601   -0.425718  0.00015801
         464   -0.425091   -0.425717 0.000157675
         465   -0.426135   -0.425717 0.000157338
         466   -0.424823   -0.425716 0.000157012
         467   -0.423177    -0.42571  0.00015677
         468   -0.420679   -0.425699 0.000156803
         469   -0.426654   -0.425701 0.000156482
         470   -0.423688   -0.425697 0.000156208
         471   -0.424455   -0.425695 0.000155899
         472   -0.426956   -0.425697 0.000155591
         473    -0.42794   -0.425702 0.000155334
         474   -0.425296   -0.425701 0.000155009
         475   -0.430217   -0.425711 0.000154974
         476   -0.429793   -0.425719 0.000154886
         477   -0.426765   -0.425721 0.000154576
         478   -0.430719   -0.425732 0.000154606
         479   -0.424489   -0.425729 0.000154305
         480   -0.428182   -0.425734 0.000154068
         481   -0.419691   -0.425722  0.00015426
         482   -0.426532   -0.425723 0.000153949
         483   -0.424129    -0.42572 0.000153665
         484   -0.424029   -0.425717 0.000153388
         485   -0.424849   -0.425715 0.000153082
         486   -0.425243   -0.425714  0.00015277
         487   -0.422389   -0.425707 0.000152609
         488   -0.423979   -0.425704 0.000152337
         489   -0.427013   -0.425706 0.000152049
         490   -0.422119   -0.425699 0.000151915
         491   -0.424015   -0.425695 0.000151644
         492   -0.428495   -0.425701 0.000151443
         493   -0.425149     -0.4257  0.00015114
         494   -0.423667   -0.425696  0.00015089
         495   -0.424631   -0.425694   0.0001506
         496   -0.424195   -0.425691 0.000150327
         497    -0.43056   -0.425701 0.000150343
         498   -0.431086   -0.425711  0.00015043
         499   -0.428486   -0.425717 0.000150231
         500   -0.421722   -0.425709 0.000150143
